-0.0041385,-0.098255,-0.16258,-0.18636,-0.16927,-0.12091,-0.058005,-0.00025148,0.034243,0.032966,-0.0082667,-0.084273,-0.18132,-0.27968,-0.3576,-0.3959,-0.38248,-0.31555,-0.20485,-0.070134,0.062832,0.16799,0.22512,0.22471,0.17015,0.076645,-0.033044,-0.13463,-0.20848,-0.24395,-0.24084,-0.20744,-0.15633,-0.099299,-0.043477,0.010114,0.065073,0.12599,0.19424,0.26512,0.32765,0.36741,0.37156,0.33412,0.2594,0.16207,0.063267,-0.015971,-0.061966,-0.073588,-0.06337,-0.053767,-0.069532,-0.12862,-0.23472,-0.37417,-0.51852,-0.63237,-0.68393,-0.65511,-0.54766,-0.38332,-0.19786,-0.030703,0.086278,0.13749,0.1269,0.075101,0.011276,-0.037039,-0.052896,-0.034596,0.005359,0.046401,0.068766,0.061809,0.028746,-0.013893,-0.041905,-0.032178,0.028538,0.13793,0.27753,0.41757,0.52565,0.57652,0.55961,0.48222,0.36709,0.24547,0.14786,0.095296,0.093923,0.13415,0.1945,0.24868,0.27353,0.25553,0.19406,0.10081
-0.069844,-0.15004,-0.20023,-0.20794,-0.17195,-0.10282,-0.020242,0.051872,0.091499,0.084062,0.026165,-0.073391,-0.19554,-0.31536,-0.40779,-0.45352,-0.44335,-0.38029,-0.27868,-0.16078,-0.051484,0.027423,0.062033,0.049042,-0.0042354,-0.082414,-0.16636,-0.238,-0.28436,-0.29968,-0.28535,-0.24781,-0.19544,-0.13556,-0.072533,-0.0076439,0.059502,0.1287,0.19713,0.25852,0.30418,0.32541,0.31683,0.279,0.21942,0.15111,0.089132,0.045822,0.026579,0.027543,0.036293,0.03557,0.0090213,-0.052826,-0.14836,-0.264,-0.37715,-0.46229,-0.49838,-0.47529,-0.39722,-0.28188,-0.1556,-0.045913,0.02619,0.051808,0.035897,-0.0053036,-0.05021,-0.079193,-0.080812,-0.054962,-0.011982,0.031857,0.060834,0.065952,0.048632,0.020635,0.00018775,0.0056251,0.048672,0.12966,0.23632,0.3467,0.43523,0.48025,0.47043,0.40826,0.30942,0.19831,0.10103,0.038016,0.018546,0.03855,0.082432,0.12815,0.15402,0.14515,0.097759,0.02015
-0.11313,-0.17538,-0.21364,-0.21273,-0.16855,-0.090153,0.0021273,0.082053,0.12479,0.11397,0.046494,-0.0664,-0.20203,-0.33226,-0.43076,-0.47964,-0.47341,-0.41957,-0.33573,-0.24441,-0.16706,-0.11905,-0.10687,-0.12795,-0.17283,-0.22859,-0.28251,-0.32474,-0.34945,-0.35458,-0.34057,-0.30893,-0.26127,-0.19916,-0.12481,-0.041978,0.043385,0.12329,0.18889,0.23244,0.24943,0.24024,0.21054,0.17024,0.13119,0.10397,0.095017,0.10462,0.12662,0.14988,0.16132,0.14952,0.10819,0.038239,-0.051871,-0.14785,-0.23288,-0.29169,-0.31433,-0.29867,-0.25099,-0.18435,-0.11533,-0.059753,-0.028754,-0.02601,-0.047058,-0.0808,-0.11283,-0.12963,-0.12252,-0.090097,-0.038574,0.020219,0.072552,0.10714,0.11879,0.11017,0.091123,0.075566,0.076941,0.10356,0.15537,0.22318,0.29084,0.33973,0.35429,0.32696,0.26083,0.16922,0.072071,-0.0097573,-0.060553,-0.074366,-0.056637,-0.022282,0.0092125,0.020198,0.0007559,-0.047823
-0.12728,-0.17654,-0.21134,-0.21285,-0.17255,-0.096162,-0.0027319,0.080762,0.12765,0.11989,0.053791,-0.058774,-0.19386,-0.32256,-0.41922,-0.46833,-0.46786,-0.42834,-0.36842,-0.30846,-0.26466,-0.24522,-0.2498,-0.27169,-0.30161,-0.33141,-0.3563,-0.37491,-0.3876,-0.39405,-0.39143,-0.37429,-0.33628,-0.27323,-0.18612,-0.082793,0.022747,0.11345,0.17392,0.19515,0.17773,0.13222,0.076433,0.030482,0.010933,0.026038,0.073442,0.14104,0.21065,0.26325,0.28417,0.26681,0.21374,0.13539,0.046781,-0.036541,-0.10203,-0.14244,-0.15654,-0.14831,-0.12537,-0.096948,-0.072126,-0.058277,-0.059921,-0.077874,-0.1088,-0.14534,-0.17715,-0.19284,-0.18276,-0.14193,-0.072307,0.016586,0.10914,0.18728,0.23537,0.24488,0.21753,0.16528,0.10733,0.064349,0.052063,0.07593,0.12895,0.19343,0.24634,0.26663,0.24217,0.17391,0.075866,-0.029167,-0.11687,-0.16915,-0.17979,-0.15606,-0.11571,-0.080416,-0.067891,-0.085443
-0.1116,-0.15869,-0.20123,-0.21617,-0.1899,-0.12383,-0.034561,0.051327,0.10603,0.10971,0.05692,-0.041867,-0.16396,-0.28191,-0.37208,-0.42128,-0.42944,-0.40773,-0.37327,-0.34246,-0.32575,-0.32528,-0.3362,-0.35043,-0.36127,-0.36651,-0.36893,-0.37402,-0.38593,-0.4038,-0.42006,-0.42202,-0.39613,-0.33375,-0.23587,-0.11497,0.0072112,0.1055,0.15899,0.15798,0.10776,0.027769,-0.053787,-0.10821,-0.11478,-0.06683,0.02659,0.14376,0.25698,0.34055,0.37771,0.36425,0.30821,0.22617,0.13766,0.059608,0.0026971,-0.029891,-0.041305,-0.038517,-0.029642,-0.022025,-0.021406,-0.031855,-0.055815,-0.093687,-0.14284,-0.19655,-0.24371,-0.27011,-0.26164,-0.20873,-0.1108,0.021152,0.1652,0.29281,0.3762,0.39645,0.34994,0.25064,0.12709,0.014581,-0.055204,-0.063903,-0.012319,0.079673,0.17928,0.25116,0.26861,0.22196,0.12136,-0.0069235,-0.12939,-0.21629,-0.25106,-0.23485,-0.18499,-0.12784,-0.088859,-0.083427
-0.071144,-0.12763,-0.18749,-0.22351,-0.21713,-0.16539,-0.081977,0.0075558,0.074697,0.09754,0.067719,-0.0075971,-0.10904,-0.21217,-0.29565,-0.34747,-0.36719,-0.36387,-0.35088,-0.33998,-0.33697,-0.3407,-0.3453,-0.34453,-0.33592,-0.3229,-0.31367,-0.31727,-0.33847,-0.37385,-0.41096,-0.43139,-0.41696,-0.35693,-0.25347,-0.12306,0.0070467,0.10651,0.15135,0.13199,0.057051,-0.04842,-0.15001,-0.21395,-0.217,-0.15297,-0.034062,0.1133,0.25652,0.36611,0.42318,0.42318,0.3751,0.29704,0.20991,0.13168,0.073613,0.03928,0.025914,0.026916,0.034298,0.040219,0.037579,0.020197,-0.016623,-0.074673,-0.1508,-0.23515,-0.31099,-0.35705,-0.3526,-0.28407,-0.15125,0.029366,0.22599,0.39807,0.50672,0.52595,0.45137,0.30295,0.12072,-0.045998,-0.15271,-0.17284,-0.10565,0.023617,0.17164,0.29053,0.34252,0.31126,0.20605,0.057784,-0.091803,-0.20392,-0.25483,-0.24236,-0.1848,-0.11306,-0.058885,-0.043609
-0.015531,-0.088654,-0.17018,-0.22938,-0.24363,-0.2061,-0.12759,-0.03232,0.0507,0.097222,0.095062,0.046767,-0.032815,-0.12271,-0.20317,-0.26145,-0.2942,-0.30604,-0.30547,-0.30017,-0.29385,-0.28573,-0.27271,-0.25292,-0.22868,-0.20727,-0.1988,-0.21186,-0.24873,-0.30229,-0.35636,-0.38984,-0.38352,-0.3274,-0.22559,-0.096989,0.029142,0.12145,0.15608,0.12447,0.036687,-0.08088,-0.19286,-0.26494,-0.27352,-0.21199,-0.091897,0.061089,0.21485,0.33961,0.41505,0.43413,0.40272,0.33601,0.25326,0.1727,0.10793,0.066358,0.049276,0.05293,0.069706,0.089177,0.099197,0.087549,0.044528,-0.033714,-0.14196,-0.26421,-0.37493,-0.44375,-0.44327,-0.35783,-0.19064,0.033478,0.27169,0.47267,0.58996,0.59545,0.48862,0.29824,0.075643,-0.11915,-0.23434,-0.24122,-0.14239,0.029317,0.22106,0.37606,0.45051,0.4261,0.31422,0.15077,-0.016321,-0.14279,-0.20152,-0.18971,-0.1276,-0.049695,0.0082068,0.021469
0.042785,-0.046692,-0.14729,-0.22598,-0.25716,-0.23087,-0.15524,-0.053022,0.046381,0.11626,0.14022,0.11576,0.053124,-0.029509,-0.11249,-0.18031,-0.22471,-0.24467,-0.24409,-0.22851,-0.20272,-0.1699,-0.13265,-0.094703,-0.062237,-0.043535,-0.046742,-0.076383,-0.13008,-0.1971,-0.25978,-0.29794,-0.29507,-0.24425,-0.15177,-0.036751,0.073381,0.15041,0.17362,0.13621,0.047779,-0.067927,-0.17943,-0.25605,-0.27599,-0.23176,-0.13135,0.0046347,0.14896,0.27473,0.36141,0.39855,0.38659,0.33513,0.25969,0.17797,0.10646,0.057739,0.03865,0.049073,0.081537,0.12188,0.1514,0.15065,0.10456,0.0078769,-0.13087,-0.28841,-0.43011,-0.51753,-0.51877,-0.41876,-0.22625,0.025207,0.28355,0.49061,0.59768,0.57953,0.44282,0.22558,-0.012307,-0.20537,-0.30086,-0.27365,-0.13318,0.079746,0.30529,0.48232,0.56606,0.5402,0.42007,0.24605,0.069734,-0.062485,-0.12314,-0.11054,-0.046869,0.031227,0.086103,0.091947
0.090524,-0.0074234,-0.11842,-0.20847,-0.25013,-0.2309,-0.15647,-0.048084,0.064597,0.15254,0.19538,0.18611,0.13143,0.048215,-0.042203,-0.11998,-0.17111,-0.18934,-0.17563,-0.13613,-0.079742,-0.016189,0.045064,0.095204,0.12641,0.13261,0.11088,0.063041,-0.0033393,-0.075223,-0.13625,-0.17049,-0.16682,-0.12277,-0.046162,0.045895,0.13098,0.18707,0.19856,0.16069,0.081143,-0.021744,-0.12355,-0.19988,-0.2323,-0.21248,-0.14367,-0.039332,0.080383,0.19335,0.28006,0.32728,0.33007,0.29224,0.22518,0.14556,0.071999,0.021355,0.0048409,0.02489,0.073498,0.13286,0.17874,0.1863,0.13726,0.026639,-0.13322,-0.31297,-0.47173,-0.56693,-0.56612,-0.45751,-0.25581,-0.0010391,0.25016,0.43874,0.51932,0.47345,0.3159,0.091699,-0.1355,-0.30084,-0.35626,-0.28401,-0.10139,0.14445,0.39035,0.57523,0.65709,0.62384,0.49497,0.31383,0.13332,-0.00035038,-0.060826,-0.047702,0.015833,0.092579,0.14465,0.14604
0.11563,0.021763,-0.087705,-0.1791,-0.22395,-0.20773,-0.13383,-0.022028,0.097914,0.19507,0.24599,0.24056,0.18375,0.093073,-0.006931,-0.09146,-0.14141,-0.14713,-0.10937,-0.03772,0.052621,0.1446,0.22265,0.27512,0.29548,0.28274,0.24108,0.179,0.10809,0.041397,-0.008707,-0.032719,-0.026089,0.0094622,0.065818,0.1298,0.18584,0.21938,0.22037,0.18571,0.1203,0.036083,-0.050434,-0.1218,-0.16335,-0.16637,-0.12987,-0.060784,0.027454,0.11762,0.19213,0.23666,0.24316,0.21177,0.15116,0.076954,0.0084427,-0.036048,-0.044101,-0.013288,0.046889,0.11613,0.16773,0.17558,0.12207,0.00469,-0.16077,-0.34201,-0.49714,-0.58522,-0.57792,-0.46879,-0.2772,-0.045208,0.17228,0.3218,0.36614,0.29542,0.13095,-0.079642,-0.27479,-0.3958,-0.40312,-0.28747,-0.07254,0.19169,0.44282,0.62333,0.69592,0.65282,0.51626,0.33044,0.14763,0.012784,-0.048711,-0.036605,0.026529,0.10439,0.15961,0.16585
