-0.037115,-0.014264,0.0028787,0.0089407,-0.0017966,-0.032667,-0.082008,-0.14192,-0.19926,-0.23882,-0.24797,-0.22101,-0.16178,-0.083356,-0.004651,0.055077,0.082141,0.072757,0.034348,-0.016682,-0.059985,-0.077494,-0.05881,-0.0040952,0.076352,0.16547,0.24447,0.29783,0.31664,0.29958,0.2515,0.18078,0.096519,0.00679,-0.081613,-0.16235,-0.22852,-0.27244,-0.28699,-0.26814,-0.218,-0.14666,-0.071852,-0.015647,0.0011476,-0.034622,-0.12343,-0.25134,-0.39265,-0.51641,-0.59519,-0.61328,-0.57171,-0.48833,-0.39268,-0.31714,-0.2872,-0.31373,-0.38997,-0.49397,-0.59574,-0.66672,-0.68851,-0.65807,-0.58789,-0.50128,-0.42457,-0.37885,-0.37392,-0.40638,-0.46189,-0.52073,-0.56436,-0.58079,-0.56696,-0.52788,-0.47305,-0.4121,-0.35108,-0.29117,-0.22974,-0.16327,-0.090696,-0.015614,0.053654,0.10619,0.13206,0.12592,0.089261,0.030442,-0.037555,-0.10079,-0.14815,-0.17384,-0.17806,-0.16551,-0.14285,-0.11604,-0.088764,-0.062343
-0.081445,-0.063365,-0.058888,-0.071476,-0.10347,-0.15405,-0.21756,-0.28328,-0.33723,-0.36558,-0.35901,-0.3161,-0.2447,-0.16036,-0.082086,-0.026686,-0.0035003,-0.011341,-0.038733,-0.067476,-0.078414,-0.057514,-0.00029878,0.086787,0.18839,0.28486,0.3577,0.39428,0.39006,0.34823,0.27716,0.18703,0.087085,-0.015451,-0.11473,-0.2046,-0.27713,-0.32269,-0.33201,-0.29978,-0.22853,-0.13099,-0.029364,0.04883,0.077718,0.040756,-0.063368,-0.21881,-0.39574,-0.55794,-0.67285,-0.72086,-0.70089,-0.63053,-0.54035,-0.46436,-0.4295,-0.44759,-0.51224,-0.60162,-0.68608,-0.73795,-0.74037,-0.69221,-0.6078,-0.51164,-0.43024,-0.3838,-0.38055,-0.4153,-0.47241,-0.5317,-0.57516,-0.59195,-0.58033,-0.54607,-0.49854,-0.44613,-0.39296,-0.33805,-0.27722,-0.20648,-0.12567,-0.0405,0.037874,0.095724,0.12103,0.10759,0.057514,-0.018949,-0.10605,-0.18679,-0.24726,-0.27974,-0.28355,-0.26386,-0.22898,-0.18751,-0.14631,-0.10997
-0.080548,-0.062042,-0.064688,-0.092927,-0.1476,-0.22405,-0.31147,-0.39417,-0.45492,-0.47957,-0.4614,-0.40379,-0.3199,-0.2293,-0.15223,-0.10346,-0.087582,-0.097532,-0.11684,-0.125,-0.10419,-0.045159,0.049661,0.16676,0.2856,0.38459,0.44691,0.46436,0.43805,0.37616,0.28996,0.1899,0.083267,-0.025657,-0.13343,-0.23452,-0.31939,-0.375,-0.38799,-0.34992,-0.26238,-0.13998,-0.009372,0.09605,0.14459,0.11544,0.0055749,-0.16811,-0.37247,-0.56681,-0.71407,-0.791,-0.79431,-0.74063,-0.66048,-0.58819,-0.55105,-0.56109,-0.61228,-0.68351,-0.74648,-0.77544,-0.75575,-0.68832,-0.58879,-0.48201,-0.39388,-0.34342,-0.33766,-0.37066,-0.42678,-0.48652,-0.53273,-0.55516,-0.55182,-0.52734,-0.48917,-0.44369,-0.39352,-0.33731,-0.27175,-0.19477,-0.1085,-0.020536,0.057089,0.111,0.13055,0.1113,0.056819,-0.022049,-0.10998,-0.19111,-0.25276,-0.28787,-0.29541,-0.27925,-0.246,-0.20299,-0.15703,-0.11425
-0.041564,-0.017479,-0.020799,-0.059676,-0.13538,-0.24005,-0.35703,-0.46412,-0.53912,-0.56616,-0.54058,-0.47077,-0.37599,-0.28064,-0.20681,-0.16729,-0.16168,-0.17668,-0.1907,-0.18119,-0.13228,-0.040234,0.08519,0.22367,0.35054,0.44393,0.49057,0.48814,0.44398,0.37068,0.28081,0.18286,0.079964,-0.028162,-0.14115,-0.25381,-0.35401,-0.42406,-0.44553,-0.40627,-0.30674,-0.16342,-0.0071417,0.12346,0.192,0.17468,0.067669,-0.11102,-0.32609,-0.53458,-0.69779,-0.7917,-0.81268,-0.77689,-0.71367,-0.65527,-0.62638,-0.63672,-0.67908,-0.73297,-0.77257,-0.77587,-0.73216,-0.64531,-0.53217,-0.41688,-0.32326,-0.26794,-0.2563,-0.28235,-0.3319,-0.38786,-0.4353,-0.46484,-0.47344,-0.46281,-0.43661,-0.39781,-0.3474,-0.28481,-0.20978,-0.12452,-0.035039,0.049032,0.11637,0.15692,0.1648,0.1401,0.08893,0.021665,-0.049802,-0.11488,-0.16617,-0.19999,-0.21565,-0.21413,-0.1971,-0.16667,-0.12624,-0.081584
0.015149,0.048954,0.050938,0.0072502,-0.08526,-0.21615,-0.36271,-0.49549,-0.58651,-0.61765,-0.5862,-0.5058,-0.40213,-0.30459,-0.23695,-0.20969,-0.21704,-0.23938,-0.25039,-0.22632,-0.15431,-0.036885,0.1088,0.2565,0.37915,0.45684,0.48183,0.459,0.4019,0.32633,0.24409,0.15942,0.069437,-0.031582,-0.1462,-0.26868,-0.3832,-0.46672,-0.49586,-0.45557,-0.34636,-0.18736,-0.013384,0.13326,0.2142,0.20581,0.10613,-0.064593,-0.26982,-0.46741,-0.62149,-0.71193,-0.73844,-0.71834,-0.67897,-0.64764,-0.64239,-0.66671,-0.70954,-0.75021,-0.76638,-0.742,-0.67275,-0.56717,-0.44371,-0.32478,-0.23026,-0.17242,-0.15385,-0.16849,-0.20493,-0.25046,-0.29432,-0.32919,-0.35095,-0.35726,-0.3462,-0.31574,-0.2644,-0.19282,-0.10525,-0.010076,0.081197,0.15641,0.20586,0.22497,0.21539,0.18412,0.14094,0.095197,0.0531,0.016702,-0.015191,-0.04465,-0.071995,-0.094229,-0.1055,-0.099614,-0.073729,-0.03161
0.062261,0.10826,0.12004,0.077213,-0.025956,-0.17689,-0.34708,-0.50002,-0.60225,-0.63375,-0.59416,-0.50264,-0.39118,-0.29379,-0.23518,-0.22283,-0.24517,-0.27637,-0.28607,-0.25043,-0.16063,-0.026061,0.12898,0.27349,0.37986,0.43218,0.42991,0.38578,0.31915,0.24766,0.18048,0.11592,0.044185,-0.045878,-0.15891,-0.28744,-0.41118,-0.5019,-0.53246,-0.48692,-0.36797,-0.19869,-0.017694,0.13112,0.21094,0.20251,0.10934,-0.044174,-0.22086,-0.38239,-0.50047,-0.5641,-0.58066,-0.57086,-0.55977,-0.56714,-0.60048,-0.65297,-0.70668,-0.73956,-0.73344,-0.68031,-0.58465,-0.46162,-0.33195,-0.21564,-0.12687,-0.071545,-0.047908,-0.04937,-0.068011,-0.097155,-0.13211,-0.16915,-0.20366,-0.22888,-0.23613,-0.21699,-0.16652,-0.086298,0.014353,0.11975,0.2118,0.2752,0.30213,0.29455,0.26322,0.22352,0.1898,0.17022,0.16416,0.16327,0.15583,0.13252,0.091465,0.040163,-0.0066667,-0.03273,-0.027294,0.0090155
0.074755,0.13356,0.15769,0.12064,0.014181,-0.1473,-0.33028,-0.49234,-0.59573,-0.61964,-0.5667,-0.46159,-0.34212,-0.24595,-0.19782,-0.20149,-0.23942,-0.28005,-0.28981,-0.24568,-0.14352,0.00043558,0.15544,0.28698,0.3684,0.389,0.35601,0.28978,0.21462,0.1488,0.097842,0.053724,0.000112,-0.078488,-0.18749,-0.31677,-0.44152,-0.52938,-0.5516,-0.494,-0.36375,-0.18912,-0.01207,0.12405,0.18747,0.16724,0.075658,-0.056949,-0.19299,-0.30017,-0.36144,-0.37901,-0.37136,-0.36464,-0.38182,-0.43365,-0.51451,-0.60451,-0.67669,-0.70652,-0.68022,-0.59887,-0.47736,-0.33878,-0.20677,-0.098725,-0.02218,0.024636,0.04902,0.058767,0.058297,0.047588,0.024202,-0.012802,-0.059156,-0.10396,-0.13165,-0.12688,-0.08062,0.0051562,0.11635,0.23002,0.32131,0.37155,0.37465,0.33908,0.28478,0.23572,0.21092,0.2174,0.24764,0.28274,0.30018,0.2832,0.22817,0.14701,0.063329,0.0036428,-0.013173,0.015786
0.039062,0.10972,0.14695,0.11958,0.017608,-0.14316,-0.3255,-0.48298,-0.57549,-0.58271,-0.51072,-0.38924,-0.26076,-0.16539,-0.12693,-0.14525,-0.19736,-0.24688,-0.25803,-0.2091,-0.10041,0.045897,0.19401,0.30726,0.36069,0.34877,0.28559,0.19776,0.11312,0.049751,0.0096935,-0.020264,-0.061161,-0.1309,-0.23428,-0.35821,-0.47428,-0.5481,-0.5519,-0.47571,-0.33286,-0.15723,0.0067781,0.11833,0.1532,0.11113,0.014943,-0.09827,-0.19069,-0.23704,-0.23291,-0.19521,-0.1548,-0.14414,-0.18459,-0.27801,-0.40551,-0.5338,-0.62647,-0.65606,-0.61269,-0.50623,-0.36175,-0.21028,-0.078614,0.018156,0.078781,0.11256,0.13247,0.14799,0.16072,0.16465,0.15065,0.11313,0.055494,-0.0081499,-0.05635,-0.06767,-0.029251,0.056954,0.17306,0.29015,0.37775,0.41442,0.39554,0.33519,0.26105,0.20425,0.1876,0.21691,0.27853,0.3444,0.38276,0.37055,0.30279,0.19525,0.079197,-0.010088,-0.046737,-0.024684
-0.041294,0.039419,0.089223,0.074401,-0.015904,-0.16496,-0.33365,-0.4739,-0.54534,-0.52933,-0.43522,-0.29651,-0.15866,-0.062717,-0.031047,-0.060122,-0.12292,-0.17983,-0.19392,-0.1448,-0.036064,0.10626,0.24341,0.33791,0.3666,0.32771,0.23986,0.13335,0.037753,-0.029393,-0.068281,-0.094794,-0.13173,-0.19697,-0.29361,-0.40612,-0.5045,-0.55497,-0.53326,-0.43524,-0.28066,-0.10812,0.037108,0.11824,0.11946,0.051261,-0.053651,-0.15229,-0.20704,-0.19925,-0.13588,-0.046773,0.026448,0.045788,-0.0089938,-0.1326,-0.29547,-0.45347,-0.5625,-0.59255,-0.53661,-0.41127,-0.24948,-0.088565,0.042006,0.12856,0.17436,0.19431,0.20577,0.2198,0.2364,0.2456,0.23376,0.19199,0.12294,0.042688,-0.023585,-0.050529,-0.022826,0.057598,0.17054,0.28349,0.3628,0.3858,0.34941,0.27167,0.18537,0.1259,0.11787,0.1654,0.25007,0.33729,0.3891,0.37855,0.30023,0.17303,0.0337,-0.076446,-0.12682,-0.10921
-0.14583,-0.056786,0.0044818,0.0039327,-0.069207,-0.19799,-0.3434,-0.45817,-0.50357,-0.46325,-0.34889,-0.19586,-0.050332,0.047158,0.075842,0.041354,-0.027389,-0.089691,-0.10859,-0.064576,0.037444,0.17035,0.295,0.37449,0.38689,0.33193,0.22938,0.10999,0.0031172,-0.074241,-0.12252,-0.157,-0.19886,-0.26368,-0.35234,-0.44829,-0.52254,-0.54475,-0.49599,-0.37817,-0.21609,-0.050758,0.073819,0.12582,0.097031,0.0062266,-0.10714,-0.19678,-0.22613,-0.18169,-0.078189,0.046292,0.14365,0.17277,0.11422,-0.022563,-0.20208,-0.37434,-0.49115,-0.52112,-0.4586,-0.3234,-0.15234,0.01412,0.14496,0.22673,0.26429,0.27463,0.27686,0.28288,0.29243,0.29458,0.27455,0.22273,0.14177,0.04836,-0.031384,-0.071362,-0.056028,0.012337,0.11286,0.21256,0.27794,0.28739,0.23968,0.15492,0.067505,0.013286,0.015818,0.076797,0.17455,0.27133,0.32696,0.31382,0.22752,0.089228,-0.061459,-0.18059,-0.23582,-0.21825
